FE Rotation (°),IE Rotation (°),VV Rotation (°),AP Translation (mm),ML Translation (mm),SI Translation (mm),Fx (N),Fy (N),Fz (N),Mx (Nm),My (Nm),Mz (Nm)
33.25,6.90492274170137,-3.57573764352715,3.65098353461464,-1.03429452275439,20.6307832589951,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
33.5,6.90595984347188,-3.57294045205937,3.66415116025919,-1.02563390796219,20.6413341834816,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
33.75,6.906580321167,-3.57018956774902,3.6774248974292,-1.01709828066375,20.651886067562,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
34,6.9067914488,-3.5674833672,3.690810455152,-1.00868666959967,20.6624368474464,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
34.25,6.90660044409199,-3.56482024941777,3.7043134637337,-1.0003981035106,20.6729844546777,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
34.5,6.90601446847188,-3.56219863580937,3.71793947475919,-0.992231611137155,20.6835268161316,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
34.75,6.90504062707637,-3.5596169701834,3.73169396109214,-0.984186221219957,20.6940618540168,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
35,6.90368596875,-3.55707371875,3.745582316875,-0.976260962499634,20.704587485875,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
35.25,6.90195748604511,-3.5545673701209,3.75960985752901,-0.968454863716811,20.7151016245805,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
35.5,6.89986211522188,-3.55209643530937,3.77378181975419,-0.960766953612112,20.7256021783406,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
35.75,6.89740673624824,-3.54965944773027,3.78810336152933,-0.953196260926164,20.7360870506955,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
36,6.8945981728,-3.5472549632,3.802579562112,-0.94574181439959,20.7465541405184,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
36.25,6.89144319226074,-3.54488155993652,3.81721542203858,-0.938402642773017,20.7570013420151,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
36.5,6.88794850572188,-3.54253783855937,3.83201586312419,-0.931177774787067,20.7674265447246,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
36.75,6.88412076798262,-3.54022242208965,3.84698572846276,-0.924066239182368,20.7778276335185,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
37,6.87996657755,-3.53793395595,3.862129782427,-0.917067064699543,20.7882024886014,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
37.25,6.87549247663886,-3.53567110796465,3.87745271066839,-0.910179280079218,20.7985489855108,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
37.5,6.87070495117187,-3.53343256835937,3.89295912011719,-0.903401914062018,20.8088649951172,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
37.75,6.86561043077949,-3.53121704976152,3.90865353898245,-0.896733995388568,20.8191483836237,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
38,6.8602152888,-3.5290232872,3.924540416752,-0.890174552799492,20.8293970125664,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
38.25,6.85452584227949,-3.52685003810527,3.94062412419245,-0.883722615035416,20.8396087388144,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
38.5,6.84854835197188,-3.52469608230937,3.95690895334919,-0.877377210836964,20.8497814145696,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
38.75,6.84228902233887,-3.5225602220459,3.97339911754639,-0.871137368944762,20.8599128873667,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
39,6.83575400155,-3.52044128195,3.990098751387,-0.865002118099436,20.8700010000734,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
39.25,6.82894938148262,-3.5183381090584,4.00701191075276,-0.858970487041608,20.8800435908902,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
39.5,6.82188119772187,-3.51624957280937,4.02414257280419,-0.853041504511907,20.8900384933506,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
39.75,6.81455542956074,-3.51417456504277,4.04149463598057,-0.847214199250954,20.8999835363208,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
40,6.806978,-3.512112,4.05907192,-0.841487599999376,20.909876544,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
40.25,6.79915477574824,-3.51006081432402,4.07687816585933,-0.835860735497798,20.9197153359203,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
40.5,6.79109156722188,-3.50801996705937,4.09491703583419,-0.830332634486844,20.9294977269466,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
40.75,6.78279412854512,-3.50598843965215,4.11319211347901,-0.82490232570714,20.9392215272767,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
41,6.77426815755,-3.50396523595,4.131706903627,-0.819568837899312,20.9488845424414,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
41.25,6.76551929577637,-3.50194938220215,4.15046483239014,-0.814331199803981,20.9584845733042,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
41.5,6.75655312847188,-3.49993992705937,4.16946924715919,-0.809188440161777,20.9680194160616,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
41.75,6.74737518459199,-3.49793594157402,4.1887234166037,-0.804139587713322,20.9774868622429,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
42,6.7379909368,-3.4959365192,4.208230530672,-0.799183671199241,20.9868846987104,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
42.25,6.72840580146699,-3.49394077579277,4.2279937005912,-0.794319719360161,20.9962107076592,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
