FE Rotation (°),IE Rotation (°),VV Rotation (°),AP Translation (mm),ML Translation (mm),SI Translation (mm),Fx (N),Fy (N),Fz (N),Mx (Nm),My (Nm),Mz (Nm)
67,-0.39134679836658,0.631298292721876,4.82344936930782,0,0,-3.57153257075425,2.10931956174319,139.888984199,0.907834131,0.402483062206,-0.477508605
67.5,-0.415626134059753,0.635761700175001,4.91874220340301,0,0,-3.57203825311941,2.14820408039064,140.236743984375,0.90614144375,0.41004118165625,-0.4794040125
68,-0.439239307734287,0.640100388571875,5.01467447259282,0,0,-3.57267755166008,2.18458824423683,140.584723104,0.904400096,0.417676610384,-0.48129942
68.5,-0.462146551354831,0.644302882500002,5.111205885525,0,0,-3.57341507142722,2.21854488539697,140.933275834625,0.90261008775,0.42538963853575,-0.4831948275
69,-0.484307228667202,0.648357348121875,5.20829489130782,0,0,-3.57421168881506,2.25015443436239,141.282764889,0.900771419,0.433180556258,-0.485090235
69.5,-0.505679806199861,0.652251593174999,5.30589867951001,0,0,-3.57502438184263,2.27950506174131,141.633561415875,0.89888408975,0.44104965369725,-0.4869856425
70,-0.5262218242658,0.655973066971875,5.40397318016081,0,0,-3.57580605700001,2.30669281999999,141.986045,0.8969481,0.448997221,-0.48888105
70.5,-0.545889867964068,0.659508860400003,5.50247306375001,0,0,-3.57650537265855,2.33182178520369,142.340603662125,0.89496344975,0.45702354831275,-0.4907764575
71,-0.564639538181421,0.662845705921875,5.60135174122782,0,0,-3.5770665590452,2.35500419875763,142.697633859,0.892930139,0.465128925782,-0.492671865
71.5,-0.582425422594074,0.665969977575001,5.70056136400501,0,0,-3.57742923478097,2.37636060914803,143.057540483375,0.89084816775,0.47331364355425,-0.4945672725
72,-0.599201066669334,0.668867690971876,5.80005282395282,0,0,-3.5775282199839,2.39602001368321,143.420736864,0.888717536,0.481577991776,-0.49646268
72.5,-0.614918944667178,0.671524503300002,5.89977575340301,0,0,-3.5772933459358,2.41412000023439,143.787644765625,0.88653824375,0.48992226059375,-0.4983580875
73,-0.629530430642038,0.673925713321877,5.99967852514781,0,0,-3.57664926131339,2.43080688897681,144.158694389,0.884310291,0.498346740154,-0.500253495
73.5,-0.642985769444397,0.676056261375004,6.09970825244001,0,0,-3.57551523498348,2.44623587413072,144.534324370875,0.88203367775,0.50685172060325,-0.5021489025
74,-0.655234047722463,0.677900729371874,6.19981078899282,0,0,-3.57380495536244,2.46057116570241,144.914981784,0.879708404,0.515437492088,-0.50404431
74.5,-0.666223164923782,0.679443340800002,6.29993072898,0,0,-3.57142632633965,2.47398613122511,145.301122137125,0.87733446975,0.52410434475475,-0.5059397175
75,-0.675899804297064,0.680667960721875,6.40001140703582,0,0,-3.56828125976568,2.48666343749998,145.693209375,0.874911875,0.53285256875,-0.507835125
